          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total   1252  recv_total    140

node   4  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    0) (   0,    0) (   0,    0)
         
node   4 sent_total   1252  recv_total    140

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
         
node   5 sent_total   1252  recv_total    140

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
